cliente_id,zona_id,plan_mbps,estado,fecha_alta
C002189,Z003,300,ACTIVO,2025-06-27
C002190,Z003,100,Activo,2026-04-30
C002191,Z003,100,ACTIVO,2024-03-28
C002192,Z003,300,SUSPENDIDO,2025-02-09
C002193,Z003,100,ACTIVO,2024-12-21
C002194,Z003,200, activo ,2024-11-11
C002195,Z003,500, activo ,2026-01-07
C002196,Z003,200,Activo,2024-05-08
C002197,Z003,200,Activo,2026-03-07
C002198,Z003,200, activo ,2024-08-01
C002199,Z003,200,SUSPENDIDO,2024-10-06
C002200,Z003,100,ACTIVO,2024-10-02
C002201,Z003,100,ACTIVO,2025-07-04
C002202,Z003,300, activo ,2024-04-11
C002203,Z003,200,ACTIVO,2025-03-04
C002204,Z003,300,ACTIVO,2024-12-26
C002205,Z003,100,ACTIVO,2024-03-19
C002206,Z003,200,ACTIVO,2025-02-25
C002207,Z003,600,ACTIVO,2025-03-10
C002208,Z003,100,ACTIVO,2024-06-22
C002209,Z003,200,ACTIVO,2024-07-12
C002210,Z003,300,ACTIVO,2025-01-21
C002211,Z003,500,ACTIVO,2024-05-03
C002212,Z003,600, activo ,2024-06-27
C002213,Z003,200, activo ,2026-01-02
C002214,Z003,200, activo ,2025-04-11
C002215,Z003,300,ACTIVO,2024-07-15
C002216,Z003,200,ACTIVO,2025-06-30
C002217,Z003,600,ACTIVO,2024-01-14
C002218,Z003,300,ACTIVO,2025-06-22
C002219,Z003,200,SUSPENDIDO,2025-09-30
C002220,Z003,300,ACTIVO,2025-07-13
C002221,Z003,200,ACTIVO,2024-10-24
C002222,Z003,100,Activo,2024-11-11
C002223,Z003,500,ACTIVO,2025-05-18
C002224,Z003,300,ACTIVO,2024-10-26
C002225,Z003,500,ACTIVO,2025-07-19
C002226,Z003,100, activo ,2024-04-01
C002227,Z003,200,Activo,2026-02-21
C002228,Z003,100, activo ,2024-05-20
C002229,Z003,100,ACTIVO,2025-09-08
C002230,Z003,500,ACTIVO,2025-03-27
C002231,Z003,100,SUSPENDIDO,2025-06-21
C002232,Z003,500,Activo,2025-09-01
C002233,Z003,300,ACTIVO,2025-06-19
C002234,Z003,300,Activo,2024-10-18
C002235,Z003,600,ACTIVO,2024-03-03
C002236,Z003,200,Activo,2024-09-22
C002237,Z003,200, activo ,2024-09-05
C002238,Z003,100,ACTIVO,2025-06-10
C002239,Z003,300, activo ,2024-01-31
C002240,Z003,300,ACTIVO,2025-01-07
C002241,Z003,200,ACTIVO,2024-09-17
C002242,Z003,500,ACTIVO,2026-03-18
C002243,Z003,300,ACTIVO,2025-03-04
C002244,Z003,200,Activo,2025-06-22
C002245,Z003,100,Activo,2025-12-06
C002246,Z003,300,Activo,2024-09-15
C002247,Z003,100,ACTIVO,2024-03-16
C002248,Z003,300,ACTIVO,2026-01-22
C002249,Z003,200,ACTIVO,2025-05-05
C002250,Z003,300,ACTIVO,2025-07-31
C002251,Z003,300,Activo,2025-07-10
C002252,Z003,100,ACTIVO,2025-11-22
C002253,Z003,200,ACTIVO,2026-05-25
C002254,Z003,100,ACTIVO,2025-01-13
C002255,Z003,300,ACTIVO,2024-04-07
C002256,Z003,100,ACTIVO,2025-10-02
C002257,Z003,200, activo ,2025-07-21
C002258,Z003,200,Activo,2025-12-06
C002259,Z003,100,ACTIVO,2026-01-11
C002260,Z003,200,ACTIVO,2024-03-14
C002261,Z003,500,ACTIVO,2025-10-22
C002262,Z003,200,ACTIVO,2025-06-15
C002263,Z003,100, activo ,2025-12-16
C002264,Z003,100,Activo,2025-12-20
C002265,Z003,200,ACTIVO,2024-09-18
C002266,Z003,100,ACTIVO,2025-04-20
C002267,Z003,300,ACTIVO,2025-06-22
C002268,Z003,300, activo ,2026-03-13
C002269,Z003,300, activo ,2025-09-08
C002270,Z003,300,ACTIVO,2024-11-21
C002271,Z003,500,ACTIVO,2026-06-07
C002272,Z003,300,ACTIVO,2025-06-04
C002273,Z003,500,ACTIVO,2026-02-15
C002274,Z003,300,ACTIVO,2024-06-04
C002275,Z003,100,ACTIVO,2025-08-01
C002276,Z003,300, activo ,2024-06-24
C002277,Z003,300,ACTIVO,2024-08-05
C002278,Z003,500,Activo,2025-04-25
C002279,Z003,200,ACTIVO,2025-06-10
C002280,Z003,500,ACTIVO,2026-03-21
C002281,Z003,500,ACTIVO,2026-01-20
C002282,Z003,300,ACTIVO,2024-02-26
C002283,Z003,200, activo ,2025-02-06
C002284,Z003,100,Activo,2026-01-25
C002285,Z003,300,ACTIVO,2024-10-15
C002286,Z003,300,ACTIVO,2026-06-03
C002287,Z003,100, activo ,2024-07-21
C002288,Z003,100,ACTIVO,2026-06-16
C002289,Z003,300,ACTIVO,2024-10-04
C002290,Z003,500, activo ,2024-03-02
C002291,Z003,500,Activo,2026-06-15
C002292,Z003,500,ACTIVO,2024-10-17
C002293,Z003,200, activo ,2024-05-02
C002294,Z003,500,ACTIVO,2025-09-04
C002295,Z003,600,Activo,2026-05-16
C002296,Z003,500,ACTIVO,2025-08-24
C002297,Z003,300,Activo,2026-02-16
C002298,Z003,500,Activo,2025-12-09
C002299,Z003,100,ACTIVO,2026-04-21
C002300,Z003,600,SUSPENDIDO,2026-05-08
C002301,Z003,100,ACTIVO,2024-09-20
C002302,Z003,300,ACTIVO,2025-11-14
C002303,Z003,300,ACTIVO,2025-11-05
C002304,Z003,100,ACTIVO,2025-03-19
C002305,Z003,100, activo ,2024-11-05
C002306,Z003,500,ACTIVO,2025-11-01
C002307,Z003,200,ACTIVO,2026-01-22
C002308,Z003,200,Activo,2025-07-08
C002309,Z003,500, activo ,2026-01-27
C002310,Z003,200,ACTIVO,2024-08-06
C002311,Z003,100,Activo,2025-08-24
C002312,Z003,300,ACTIVO,2025-05-09
C002313,Z003,600,SUSPENDIDO,2024-06-13
C002314,Z003,500,ACTIVO,2025-02-22
C002315,Z003,300, activo ,2026-05-24
C002316,Z003,500,ACTIVO,2026-01-03
C002317,Z003,500,Activo,2024-10-31
C002318,Z003,100,Activo,2024-04-29
C002319,Z003,300,ACTIVO,2025-06-29
C002320,Z003,300,ACTIVO,2026-03-27
C002321,Z003,200,Activo,2025-09-08
C002322,Z003,300,ACTIVO,2025-11-15
C002323,Z003,300,Activo,2025-11-25
C002324,Z003,100,Activo,2026-01-17
C002325,Z003,200,ACTIVO,2025-08-02
C002326,Z003,300,ACTIVO,2025-09-03
C002327,Z003,500,ACTIVO,2025-01-11
C002328,Z003,200,ACTIVO,2024-06-30
C002329,Z003,300, activo ,2025-03-07
C002330,Z003,100,ACTIVO,2025-10-10
C002331,Z003,100,Activo,2025-10-17
C002332,Z003,200, activo ,2024-08-11
C002333,Z003,300,ACTIVO,2026-01-10
C002334,Z003,300,ACTIVO,2024-10-26
C002335,Z003,100, activo ,2026-03-09
C002336,Z003,200,ACTIVO,2025-04-06
C002337,Z003,200,ACTIVO,2025-07-05
C002338,Z003,300,ACTIVO,2024-08-31
C002339,Z003,500, activo ,2026-02-27
C002340,Z003,100, activo ,2024-07-16
C002341,Z003,600, activo ,2024-03-31
C002342,Z003,200,ACTIVO,2024-01-22
C002343,Z003,500,ACTIVO,2025-08-18
C002344,Z003,300,ACTIVO,2025-04-07
C002345,Z003,300,ACTIVO,2024-09-15
C002346,Z003,300,Activo,2025-08-04
C002347,Z003,200, activo ,2025-02-25
C002348,Z003,100,ACTIVO,2025-10-05
C002349,Z003,300,ACTIVO,2025-06-03
C002350,Z003,100,ACTIVO,2024-04-17
C002351,Z003,200,Activo,2025-01-30
C002352,Z003,300,ACTIVO,2024-06-07
C002353,Z003,200,ACTIVO,2025-03-21
C002354,Z003,600,ACTIVO,2025-12-07
C002355,Z003,100,ACTIVO,2025-03-06
C002356,Z003,500,ACTIVO,2024-05-22
C002357,Z003,600,ACTIVO,2024-10-16
C002358,Z003,500,ACTIVO,2025-04-10
C002359,Z003,300,ACTIVO,2024-05-07
C002360,Z003,200,ACTIVO,2026-01-26
C002361,Z003,500,ACTIVO,2025-09-24
C002362,Z003,500,ACTIVO,2024-05-04
C002363,Z003,500,Activo,2024-05-02
C002364,Z003,200,ACTIVO,2025-07-15
C002365,Z003,600,ACTIVO,2025-05-12
C002366,Z003,200,ACTIVO,2025-04-21
C002367,Z003,300, activo ,2026-03-05
C002368,Z003,500,ACTIVO,2025-11-30
C002369,Z003,200,ACTIVO,2024-05-05
C002370,Z003,200,ACTIVO,2025-11-03
C002371,Z003,100, activo ,2025-10-18
C002372,Z003,500,ACTIVO,2026-01-05
C002373,Z003,600,ACTIVO,2026-02-07
C002374,Z003,200,ACTIVO,2024-10-05
C002375,Z003,300,ACTIVO,2025-05-25
C002376,Z003,300, activo ,2024-12-20
C002377,Z003,300,ACTIVO,2025-12-20
C002378,Z003,500,ACTIVO,2024-05-12
C002379,Z003,200,ACTIVO,2025-04-29
C002380,Z003,200,Activo,2025-08-23
C002381,Z003,200,ACTIVO,2025-04-01
C002382,Z003,100,ACTIVO,2025-02-16
C002383,Z003,300,ACTIVO,2024-03-17
C002384,Z003,300,ACTIVO,2024-03-08
C002385,Z003,100,ACTIVO,2026-06-04
C002386,Z003,200,Activo,2025-03-23
C002387,Z003,200,Activo,2024-05-03
C002388,Z003,300, activo ,2024-09-14
C002389,Z003,200,ACTIVO,2025-10-25
C002390,Z003,600,SUSPENDIDO,2025-04-26
C002391,Z003,100,Activo,2024-11-22
C002392,Z003,100,Activo,2024-11-06
C002393,Z003,200,ACTIVO,2024-08-14
C002394,Z003,200,Activo,2026-01-14
C002395,Z003,200,ACTIVO,2024-12-29
C002396,Z003,600,ACTIVO,2024-12-06
C002397,Z003,100,Activo,2025-09-06
C002398,Z003,500,ACTIVO,2026-05-17
C002399,Z003,200,ACTIVO,2026-04-22
C002400,Z003,500, activo ,2026-01-04
C002401,Z003,200,ACTIVO,2025-06-19
C002402,Z003,100,ACTIVO,2025-05-27
C002403,Z003,200,Activo,2026-06-02
C002404,Z003,300, activo ,2026-02-07
C002405,Z003,300,Activo,2026-04-08
C002406,Z003,300,ACTIVO,2024-01-10
C002407,Z003,100,ACTIVO,2025-02-04
C002408,Z003,300, activo ,2026-01-10
C002409,Z003,600, activo ,2025-10-21
C002410,Z003,500, activo ,2024-04-29
C002411,Z003,500,ACTIVO,2025-10-15
C002412,Z003,500,ACTIVO,2024-04-15
C002413,Z003,200,ACTIVO,2024-08-21
C002414,Z003,100,SUSPENDIDO,2024-04-21
C002415,Z003,500, activo ,2024-06-04
C002416,Z003,100,ACTIVO,2024-09-13
C002417,Z003,200,ACTIVO,2025-11-06
C002418,Z003,600,ACTIVO,2025-12-02
C002419,Z003,200,ACTIVO,2025-05-30
C002420,Z003,200,ACTIVO,2024-03-27
C002421,Z003,200,ACTIVO,2024-02-19
C002422,Z003,100,ACTIVO,2026-02-03
C002423,Z003,100,ACTIVO,2025-08-16
C002424,Z003,500, activo ,2025-05-28
C002425,Z003,300,ACTIVO,2024-09-10
C002426,Z003,200,ACTIVO,2024-05-19
C002427,Z003,500,ACTIVO,2025-12-15
C002428,Z003,200,ACTIVO,2024-07-22
C002429,Z003,500,ACTIVO,2025-01-16
C002430,Z003,100, activo ,2024-01-12
C002431,Z003,200,Activo,2025-08-11
C002432,Z003,100, activo ,2024-11-17
C002433,Z003,100,ACTIVO,2024-04-15
C002434,Z003,100,ACTIVO,2025-05-30
C002435,Z003,500,ACTIVO,2024-04-08
C002436,Z003,200,Activo,2024-08-05
C002437,Z003,100,ACTIVO,2024-02-15
C002438,Z003,300,SUSPENDIDO,2025-07-08
C002439,Z003,200,ACTIVO,2024-02-19
C002440,Z003,300,ACTIVO,2025-04-28
C002441,Z003,300,ACTIVO,2025-05-07
C002442,Z003,500,ACTIVO,2026-01-30
C002443,Z003,600,SUSPENDIDO,2024-01-03
C002444,Z003,200,Activo,2024-04-26
C002445,Z003,100,ACTIVO,2025-03-07
C002446,Z003,600,ACTIVO,2024-08-23
C002447,Z003,300,ACTIVO,2025-08-23
C002448,Z003,500,ACTIVO,2024-04-28
C002449,Z003,100,ACTIVO,2024-04-29
C002450,Z003,200,ACTIVO,2025-09-10
C002451,Z003,200,ACTIVO,2026-05-23
C002452,Z003,200,ACTIVO,2024-01-05
C002453,Z003,200,Activo,2024-10-07
C002454,Z003,200,ACTIVO,2025-10-14
C002455,Z003,200,SUSPENDIDO,2025-08-11
C002456,Z003,100,ACTIVO,2024-06-20
C002457,Z003,100,ACTIVO,2025-12-04
C002458,Z003,300,Activo,2024-03-27
C002459,Z003,300,Activo,2025-10-20
C002460,Z003,500,Activo,2024-10-20
C002461,Z003,500,Activo,2024-06-28
C002462,Z003,200,ACTIVO,2024-11-18
C002463,Z003,100,ACTIVO,2025-04-05
C002464,Z003,100, activo ,2024-02-08
C002465,Z003,300,ACTIVO,2026-04-08
C002466,Z003,300, activo ,2024-11-02
C002467,Z003,300,Activo,2025-10-23
C002468,Z003,200,Activo,2025-02-18
C002469,Z003,600,ACTIVO,2025-05-20
C002470,Z003,200,ACTIVO,2024-12-18
C002471,Z003,600,Activo,2025-06-16
C002472,Z003,200,ACTIVO,2024-11-19
C002473,Z003,100,ACTIVO,2024-12-14
C002474,Z003,300,ACTIVO,2025-12-31
C002475,Z003,300,Activo,2024-04-26
C002476,Z003,300,Activo,2024-08-24
C002477,Z003,500,ACTIVO,2026-03-01
C002478,Z003,200,ACTIVO,2024-06-24
C002479,Z003,200, activo ,2025-06-29
C002480,Z003,200,SUSPENDIDO,2024-05-13
C002481,Z003,200,ACTIVO,2024-10-05
C002482,Z003,100,ACTIVO,2025-05-17
C002483,Z003,300,ACTIVO,2024-03-12
C002484,Z003,100, activo ,2024-09-17
C002485,Z003,100,Activo,2024-11-06
C002486,Z003,300,ACTIVO,2024-12-09
C002487,Z003,100,ACTIVO,2024-11-08
C002488,Z003,100,ACTIVO,2025-09-18
C002489,Z003,200,ACTIVO,2024-09-05
C002490,Z003,100,ACTIVO,2025-05-23
C002491,Z003,100,ACTIVO,2024-05-19
C002492,Z003,200,ACTIVO,2024-10-07
C002493,Z003,500,ACTIVO,2026-05-16
C002494,Z003,100,ACTIVO,2026-01-06
C002495,Z003,100,ACTIVO,2026-01-13
C002496,Z003,500,ACTIVO,2025-08-24
C002497,Z003,300,ACTIVO,2025-01-18
C002498,Z003,500,ACTIVO,2024-02-03
C002499,Z003,100, activo ,2025-07-22
C002500,Z003,300,ACTIVO,2026-05-17
C002501,Z003,500,ACTIVO,2025-02-21
C002502,Z003,200, activo ,2025-01-21
C002503,Z003,500,Activo,2026-01-13
C002504,Z003,200,ACTIVO,2024-04-09
C002505,Z003,500,ACTIVO,2025-08-15
C002506,Z003,300,ACTIVO,2024-02-18
C002507,Z003,500,ACTIVO,2024-05-21
C002508,Z003,100,ACTIVO,2025-12-21
C002509,Z003,200,ACTIVO,2025-07-08
C002510,Z003,100,ACTIVO,2025-06-18
C002511,Z003,300,ACTIVO,2025-08-14
C002512,Z003,300,ACTIVO,2025-08-13
C002513,Z003,300,ACTIVO,2025-11-12
C002514,Z003,100, activo ,2024-12-16
C002515,Z003,300,ACTIVO,2024-07-08
C002516,Z003,200, activo ,2026-05-21
C002517,Z003,300, activo ,2026-02-09
C002518,Z003,600,ACTIVO,2026-03-28
C002519,Z003,500, activo ,2026-04-21
C002520,Z003,200,SUSPENDIDO,2025-08-02
C002521,Z003,100,ACTIVO,2026-01-29
C002522,Z003,100,Activo,2025-04-14
C002523,Z003,100,Activo,2025-02-06
C002524,Z003,200,Activo,2026-02-02
C002525,Z003,100, activo ,2024-02-07
C002526,Z003,100,Activo,2026-05-06
C002527,Z003,200,ACTIVO,2024-11-11
C002528,Z003,200,Activo,2025-09-27
C002529,Z003,100,ACTIVO,2025-10-25
C002530,Z003,100,ACTIVO,2026-02-17
C002531,Z003,100, activo ,2025-11-03
C002532,Z003,200,ACTIVO,2025-06-05
C002533,Z003,200,SUSPENDIDO,2024-08-29
C002534,Z003,200,Activo,2025-04-03
C002535,Z003,200,ACTIVO,2025-05-20
C002536,Z003,100,Activo,2024-10-30
C002537,Z003,500, activo ,2024-03-24
C002538,Z003,200,ACTIVO,2026-03-03
C002539,Z003,300,SUSPENDIDO,2025-01-12
C002540,Z003,200,Activo,2025-10-16
C002541,Z003,300, activo ,2024-04-02
C002542,Z003,200,ACTIVO,2025-11-17
C002543,Z003,200,ACTIVO,2025-01-13
C002544,Z003,200,ACTIVO,2026-04-28
C002545,Z003,200,Activo,2026-04-07
C002546,Z003,100, activo ,2025-04-13
C002547,Z003,200,ACTIVO,2024-07-30
C002548,Z003,300,Activo,2024-07-04
C002549,Z003,500,ACTIVO,2024-10-07
C002550,Z003,300,ACTIVO,2026-05-25
C002551,Z003,100,ACTIVO,2025-08-28
C002552,Z003,200,ACTIVO,2026-02-27
C002553,Z003,300, activo ,2024-11-24
C002554,Z003,300,ACTIVO,2025-08-15
C002555,Z003,500,ACTIVO,2024-05-08
C002556,Z003,600,ACTIVO,2024-04-25
C002557,Z003,100,Activo,2026-06-05
C002558,Z003,100,Activo,2024-10-13
C002559,Z003,300, activo ,2025-02-21
C002560,Z003,300, activo ,2024-05-19
C002561,Z003,100,ACTIVO,2024-04-06
C002562,Z003,200,ACTIVO,2024-01-03
C002563,Z003,300,SUSPENDIDO,2024-04-10
C002564,Z003,300,ACTIVO,2024-07-06
C002565,Z003,100,Activo,2025-04-18
C002566,Z003,500,ACTIVO,2025-01-25
C002567,Z003,100,ACTIVO,2024-10-13
C002568,Z003,500,Activo,2024-07-01
C002569,Z003,200,ACTIVO,2025-09-17
C002570,Z003,300,ACTIVO,2025-08-25
C002571,Z003,100,ACTIVO,2024-07-27
C002572,Z003,200,ACTIVO,2024-12-21
C002573,Z003,200,ACTIVO,2024-10-11
C002574,Z003,500,ACTIVO,2024-04-08
C002575,Z003,200,ACTIVO,2026-02-21
C002576,Z003,500,ACTIVO,2024-10-09
C002577,Z003,200, activo ,2025-07-18
C002578,Z003,500,ACTIVO,2026-01-24
C002579,Z003,100,Activo,2025-04-03
C002580,Z003,300,Activo,2025-02-25
C002581,Z003,200,ACTIVO,2026-04-11
C002582,Z003,200,Activo,2025-03-17
C002583,Z003,300,ACTIVO,2024-03-29
C002584,Z003,200,Activo,2025-10-13
C002585,Z003,100,Activo,2024-10-25
C002586,Z003,200,ACTIVO,2025-10-05
C002587,Z003,500,ACTIVO,2026-02-13
C002588,Z003,600, activo ,2025-10-24
C002589,Z003,200,Activo,2025-11-19
C002590,Z003,300,ACTIVO,2026-06-11
C002591,Z003,100, activo ,2024-08-22
C002592,Z003,200,ACTIVO,2025-01-16
C002593,Z003,300,ACTIVO,2026-06-11
C002594,Z003,300,SUSPENDIDO,2026-02-20
C002595,Z003,500,ACTIVO,2024-01-13
C002596,Z003,100,SUSPENDIDO,2025-08-16
C002597,Z003,200,Activo,2024-10-25
C002598,Z003,100, activo ,2026-02-03
C002599,Z003,100,ACTIVO,2024-08-15
C002600,Z003,200,ACTIVO,2025-02-28
C002601,Z003,500,ACTIVO,2024-08-25
C002602,Z003,500,Activo,2025-06-05
C002603,Z003,100, activo ,2024-08-13
C002604,Z003,300,ACTIVO,2024-02-11
C002605,Z003,300,ACTIVO,2025-12-03
C002606,Z003,300,ACTIVO,2024-06-10
C002607,Z003,200,Activo,2026-03-26
C002608,Z003,100,ACTIVO,2025-08-09
C002609,Z003,600,ACTIVO,2024-11-17
C002610,Z003,100,ACTIVO,2024-02-10
C002611,Z003,600,ACTIVO,2024-09-01
C002612,Z003,200,ACTIVO,2024-01-24
C002613,Z003,200,SUSPENDIDO,2024-10-03
C002614,Z003,100,ACTIVO,2025-09-26
C002615,Z003,100,ACTIVO,2026-05-01
C002616,Z003,200,Activo,2025-06-12
C002617,Z003,500,ACTIVO,2024-05-19
C002618,Z003,200,ACTIVO,2026-04-10
C002619,Z003,500,ACTIVO,2024-02-16
C002620,Z003,300,ACTIVO,2025-05-18
C002621,Z003,500,ACTIVO,2024-03-16
C002622,Z003,100,ACTIVO,2026-01-25
C002623,Z003,200, activo ,2025-09-21
C002624,Z003,500,ACTIVO,2024-05-10
C002625,Z003,200,ACTIVO,2024-04-08
C002626,Z003,500,ACTIVO,2024-04-16
C002627,Z003,300,ACTIVO,2025-11-17
C002628,Z003,300, activo ,2025-03-27
C002629,Z003,300,ACTIVO,2026-03-19
C002630,Z003,300,ACTIVO,2025-08-03
C002631,Z003,300,ACTIVO,2026-04-25
C002632,Z003,600,SUSPENDIDO,2025-11-12
C002633,Z003,500,Activo,2025-07-03
C002634,Z003,100,ACTIVO,2025-11-05
C002635,Z003,200,ACTIVO,2024-01-28
C002636,Z003,500,ACTIVO,2026-05-20
C002637,Z003,200,Activo,2025-01-01
C002638,Z003,500,SUSPENDIDO,2025-01-26
C002639,Z003,200,ACTIVO,2026-03-17
C002640,Z003,100,ACTIVO,2024-08-28
C002641,Z003,100,ACTIVO,2026-06-17
C002642,Z003,100,Activo,2024-09-01
C002643,Z003,100, activo ,2024-04-08
C002644,Z003,100,ACTIVO,2024-07-18
C002645,Z003,300,ACTIVO,2025-01-16
C002646,Z003,100,SUSPENDIDO,2025-04-03
C002647,Z003,100,ACTIVO,2024-06-12
C002648,Z003,200,ACTIVO,2026-02-05
C002649,Z003,500,ACTIVO,2024-08-11
C002650,Z003,200,ACTIVO,2024-01-03
C002651,Z003,500,Activo,2025-04-14
C002652,Z003,100,Activo,2025-06-08
C002653,Z003,300,ACTIVO,2025-07-17
C002654,Z003,300, activo ,2026-03-03
C002655,Z003,200,ACTIVO,2026-04-13
C002656,Z003,500,ACTIVO,2025-09-24
C002657,Z003,100, activo ,2025-06-18
C002658,Z003,200,Activo,2024-07-04
C002659,Z003,100,ACTIVO,2024-09-26
C002660,Z003,500,ACTIVO,2024-01-24
C002661,Z003,300,SUSPENDIDO,2025-07-20
C002662,Z003,200,ACTIVO,2025-08-25
C002663,Z003,200,ACTIVO,2025-12-07
C002664,Z003,300,ACTIVO,2026-05-12
C002665,Z003,200, activo ,2024-10-20
C002666,Z003,500,ACTIVO,2024-05-02
C002667,Z003,300, activo ,2026-05-07
C002668,Z003,100, activo ,2025-03-05
C002669,Z003,200,ACTIVO,2025-07-28
C002670,Z003,200,Activo,2025-04-04
C002671,Z003,100,ACTIVO,2026-06-15
C002672,Z003,100,ACTIVO,2026-03-13
C002673,Z003,300, activo ,2025-03-19
C002674,Z003,500,ACTIVO,2025-06-18
C002675,Z003,200, activo ,2025-12-23
C002676,Z003,300,ACTIVO,2026-03-08
C002677,Z003,200,ACTIVO,2024-06-22
C002678,Z003,500,ACTIVO,2026-03-14
C002679,Z003,200,ACTIVO,2025-03-08
C002680,Z003,300,ACTIVO,2024-04-20
C002681,Z003,100,Activo,2025-03-08
C002682,Z003,100,ACTIVO,2026-05-31
C002683,Z003,200,ACTIVO,2025-01-25
C002684,Z003,300,ACTIVO,2025-04-23
C002685,Z003,100, activo ,2026-03-05
C002686,Z003,300,Activo,2024-10-07
C002687,Z003,500,Activo,2024-12-31
C002688,Z003,300,ACTIVO,2026-01-26
C002689,Z003,200,ACTIVO,2024-12-18
C002690,Z003,100,ACTIVO,2025-01-11
C002691,Z003,200,ACTIVO,2024-08-13
C002692,Z003,300,ACTIVO,2024-09-04
C002693,Z003,500,ACTIVO,2025-11-15
C002694,Z003,500,ACTIVO,2026-02-07
C002695,Z003,600,ACTIVO,2026-04-04
C002696,Z003,500,ACTIVO,2025-06-21
C002697,Z003,300,ACTIVO,2024-10-01
C002698,Z003,100,ACTIVO,2024-02-24
C002699,Z003,100,Activo,2024-03-19
C002700,Z003,200,Activo,2025-04-18
C002701,Z003,100,ACTIVO,2024-01-26
C002702,Z003,500,ACTIVO,2025-11-30
C002703,Z003,100, activo ,2024-09-20
C002704,Z003,200,ACTIVO,2026-03-07
C002705,Z003,100,ACTIVO,2025-06-18
C002706,Z003,300,ACTIVO,2026-03-29
C002707,Z003,300, activo ,2024-11-19
C002708,Z003,500,ACTIVO,2025-03-04
C002709,Z003,200,ACTIVO,2026-03-14
C002710,Z003,600,ACTIVO,2025-02-22
C002711,Z003,200,ACTIVO,2024-02-19
C002712,Z003,200,Activo,2025-05-08
C002713,Z003,200,ACTIVO,2025-06-06
C002714,Z003,100,Activo,2025-07-09
C002715,Z003,200,ACTIVO,2025-07-30
C002716,Z003,300, activo ,2025-10-09
C002717,Z003,200,ACTIVO,2024-03-08
C002718,Z003,300,Activo,2025-10-04
C002719,Z003,300,Activo,2026-05-28
C002720,Z003,300,ACTIVO,2024-06-20
C002721,Z003,200,Activo,2024-09-22
C002722,Z003,200, activo ,2025-03-19
C002723,Z003,300,ACTIVO,2024-03-20
C002724,Z003,200, activo ,2026-05-05
C002725,Z003,100,ACTIVO,2024-03-11
C002726,Z003,100,ACTIVO,2024-10-31
C002727,Z003,100,Activo,2025-06-11
C002728,Z003,100,SUSPENDIDO,2024-06-20
C002729,Z003,300, activo ,2024-10-15
C002730,Z003,100,ACTIVO,2025-03-16
C002731,Z003,300,ACTIVO,2025-08-04
C002732,Z003,300,Activo,2026-02-14
C002733,Z003,200,Activo,2024-04-19
C002734,Z003,600,ACTIVO,2024-08-19
C002735,Z003,100,ACTIVO,2024-07-30
C002736,Z003,600, activo ,2025-07-26
C002737,Z003,300,SUSPENDIDO,2024-03-26
C002738,Z003,200,Activo,2025-10-12
C002739,Z003,100,ACTIVO,2024-03-10
C002740,Z003,100,SUSPENDIDO,2025-01-10
C002741,Z003,600,ACTIVO,2025-06-03
C002742,Z003,200,ACTIVO,2025-09-30
C002743,Z003,200,ACTIVO,2024-06-10
C002744,Z003,100,ACTIVO,2024-10-22
C002745,Z003,100, activo ,2024-11-29
C002746,Z003,200,ACTIVO,2024-03-17
C002747,Z003,200,ACTIVO,2025-09-19
C002748,Z003,300,ACTIVO,2024-02-09
C002749,Z003,300,ACTIVO,2024-10-14
C002750,Z003,200,ACTIVO,2025-01-29
C002751,Z003,200,ACTIVO,2026-03-19
C002752,Z003,300,ACTIVO,2024-10-22
C002753,Z003,100,Activo,2025-03-09
C002754,Z003,500, activo ,2024-12-23
C002755,Z003,600,ACTIVO,2025-09-25
C002756,Z003,300,Activo,2024-08-25
C002757,Z003,300,ACTIVO,2026-05-27
C002758,Z003,100,ACTIVO,2024-02-27
C002759,Z003,100, activo ,2025-06-10
C002760,Z003,300, activo ,2024-01-13
C002761,Z003,200,ACTIVO,2025-10-07
C002762,Z003,200,ACTIVO,2025-09-18
C002763,Z003,500,Activo,2026-01-18
C002764,Z003,600,ACTIVO,2025-12-28
C002765,Z003,300,Activo,2025-05-30
C002766,Z003,300,Activo,2025-08-22
C002767,Z003,500,ACTIVO,2024-02-11
C002768,Z003,200,ACTIVO,2025-08-11
C002769,Z003,300, activo ,2025-06-11
C002770,Z003,200,ACTIVO,2025-01-13
C002771,Z003,100,ACTIVO,2025-04-09
C002772,Z003,200,SUSPENDIDO,2026-03-31
C002773,Z003,200,Activo,2026-05-11
C002774,Z003,300,Activo,2025-05-31
C002775,Z003,300, activo ,2026-03-04
C002776,Z003,100,ACTIVO,2025-05-22
C002777,Z003,300,ACTIVO,2025-04-01
C002778,Z003,300,ACTIVO,2025-05-08
C002779,Z003,300,Activo,2026-04-09
C002780,Z003,300, activo ,2025-10-04
C002781,Z003,300,SUSPENDIDO,2024-12-08
C002782,Z003,300,Activo,2024-04-17
C002783,Z003,200,ACTIVO,2026-05-22
C002784,Z003,200, activo ,2025-05-10
C002785,Z003,200,ACTIVO,2025-12-03
C002786,Z003,200,ACTIVO,2025-06-02
C002787,Z003,300,ACTIVO,2026-02-05
C002788,Z003,300,ACTIVO,2024-06-04
C002789,Z003,300,ACTIVO,2025-09-25
C002790,Z003,600,ACTIVO,2024-08-11
C002791,Z003,100, activo ,2026-02-23
C002792,Z003,300,Activo,2024-06-26
